name,n_hashes
ERR8135920,1243995
SRR8206071,2142905
ERR2508246,1197878
SRR33038062,4245703
ERR2695058,4931898
ERR13762967,1857591
SRR33823594,1138424
SRR5449075,2901834
SRR16154317,1281301
SRR8400100,1394640
SRR28454924,1097818
SRR28042267,2331787
ERR1726826,9832875
SRR18390559,2404224
SRR25400349,5282715
SRR11614843,3408806
SRR25420787,1911084
ERR2819886,1530482
SRR27421321,4825568
SRR11195631,2739894
SRR24938621,1748772
SRR20705936,7119698
ERR11836060,1919106
SRR23986425,1066798
SRR1706160,2943994
SRR5830046,1258830
SRR17380303,3294613
SRR19086437,3423529
SRR11088444,2022878
SRR17319327,1885406
ERR12947650,2954994
SRR5924471,3766068
SRR22354920,3672404
SRR12181026,1386686
ERR1356726,1459703
SRR23512198,1173840
SRR7700956,1179037
SRR3989699,4877177
ERR3573383,1014069
SRR14039594,2743534
SRR8554654,5654119
ERR4682396,3941412
SRR18729153,1802977
ERR9822672,1626595
SRR10692854,1161514
SRR8906568,1457480
SRR30362377,4301670
SRR27720477,2976747
SRR24831974,1868537
SRR11568269,1572900
ERR3987232,4409388
SRR6191113,1779535
SRR10201512,1075463
SRR5209944,2550950
SRR29257557,5870283
ERR3593621,1187579
SRR12711083,2932595
ERR13590179,1002050
ERR14766134,1090624
SRR28154331,1845409
SRR14883173,2760264
ERR14217106,2819524
SRR10260010,8481030
SRR13318504,2178921
ERR11041113,2472607
SRR24915793,1072109
SRR28061438,2141597
SRR18038202,1102292
ERR9690357,1702758
SRR24348881,6809934
SRR32402486,1667458
ERR3593472,1092519
SRR28582072,1422589
SRR12264202,3867367
SRR25318345,1402738
SRR12377062,2506661
SRR8535376,2110934
SRR10695388,6439929
SRR17182778,3044997
ERR1414231,3950724
ERR3586824,1275273
ERR5260530,1280854
SRR12302452,1008355
SRR27538790,1252069
SRR25469192,10299484
ERR14141134,1805385
SRR25888867,1193448
ERR14893712,2327372
SRR3401486,3778213
SRR28023296,1768715
SRR5007461,2131360
SRR10277271,2421968
SRR27977617,6666606
SRR15511267,1083314
SRR11624238,2680464
SRR14710913,3592882
SRR25895628,1314589
ERR15133523,1034162
SRR15172801,5291124
SRR14089119,1149188
ERR3619104,10616295
SRR28061670,2758806
SRR26663139,12254257
SRR9019640,6899950
SRR32876886,1845092
ERR594396,1307656
ERR11566208,1029605
SRR5511004,24837557
SRR28061452,2459436
SRR16642452,1047825
SRR26146368,4126424
SRR5582390,14639578
SRR19238511,1627934
SRR30952016,5377500
SRR7648327,5337359
SRR15171613,5953372
SRR18969901,1804615
SRR27257472,1026658
SRR20852432,2477734
SRR24079719,1003118
SRR24653740,3364126
SRR34413424,6347912
SRR8693973,1521038
SRR6713630,1116067
SRR17778171,1127815
SRR21798921,2608168
SRR21875701,6010076
SRR30769933,1167505
SRR33509579,1241807
SRR4444743,1285680
SRR20755416,4281177
SRR18352865,1021550
SRR28023212,2616640
SRR23363391,2968671
ERR1430477,1622691
SRR24939235,1910558
SRR11195315,1735065
SRR28061619,2038276
ERR2246682,1421461
SRR26192704,1667012
ERR13652356,2062728
SRR25034769,1298412
SRR14769834,2560329
SRR19428247,1093134
SRR5881773,1194457
SRR17298999,4675517
SRR5204325,1244827
SRR23493596,2983793
SRR32619032,1299969
SRR14160759,1668010
SRR22548870,2288446
SRR28003085,2443268
SRR18491161,2742287
SRR12529229,7354774
ERR10822983,1988034
SRR9178288,6166558
SRR13503346,3488418
SRR27420178,3013234
SRR17771293,2455879
SRR24363060,2342343
ERR4329579,1451113
ERR13896858,1521024
SRR21201105,1579912
SRR24976218,1188087
SRR17165149,1521948
SRR8936420,6618176
ERR11592045,2189712
SRR1805970,1302422
ERR10453147,4117138
SRR27943447,1921999
ERR2241707,3039399
SRR5168924,2507291
SRR19425165,1360383
SRR5937975,1067530
SRR7686964,1578379
SRR24144925,4676429
ERR14150070,1942859
SRR25169925,2104644
DRR528212,3743950
ERR10163234,1211194
SRR7989912,1046800
SRR28520526,4636945
ERR14365078,1162413
SRR332415,1461112
SRR21285565,6936327
SRR25542637,2035506
SRR24991815,1382931
ERR1700700,5528813
SRR28059589,2271068
SRR14763289,2463455
SRR7186567,25911180
SRR26192697,1832941
SRR18532176,2648716
SRR5493776,2969191
SRR33243809,3082019
SRR7140725,1117396
SRR26629431,1211868
ERR4335037,1084907
SRR3668207,1782654
SRR19201386,2635608
ERR321610,1232924
SRR16817034,7535871
SRR13179680,2467975
DRR582191,1781055
SRR26593809,3275793
SRR25131766,1234718
SRR12901016,3360022
SRR10479058,1113420
SRR24887502,7157812
ERR11835803,1245191
SRR3719653,4296968
SRR30602829,3490237
SRR2924974,2169584
SRR19064751,1104189
SRR13844761,1074948
SRR18933223,3771132
ERR4096455,1494226
ERR14949369,4892775
SRR15520790,1098117
ERR2098403,6924352
ERR2862150,2790317
SRR13122151,2088341
ERR12731933,1328353
SRR9178150,4708433
DRR403998,2831157
SRR12668995,14775640
SRR11460469,1129694
SRR17344534,1311468
ERR12826701,2161539
SRR23619897,1203363
ERR3610813,5518060
SRR10568412,1254046
ERR4791239,1206818
SRR30982336,3430660
SRR29924480,1642266
SRR25050766,1098634
SRR14845098,3411653
ERR10791270,1097274
SRR24999986,3944960
ERR12540886,1312970
SRR32726883,1111865
SRR5252568,4291233
SRR12605082,9129701
SRR11069764,4925153
SRR21617316,12090480
SRR34955583,1100593
SRR30359178,2810075
SRR12687606,17877368
SRR2658004,6861859
ERR14949579,1254795
SRR25895756,1398936
ERR10921428,7610108
SRR31168956,1498059
SRR1230757,1632921
SRR30197777,2250629
SRR10028483,3486901
ERR12071039,8268804
SRR4027828,2999785
ERR594305,4839434
SRR16470950,2366197
SRR5123513,1385914
ERR15113916,2200176
SRR7479708,1053904
SRR13614413,6927130
SRR32616693,1044990
ERR14173623,1643239
SRR5215466,3573019
SRR17205151,5145288
SRR17229381,2285539
SRR28003284,4626056
SRR5489497,1962328
SRR5440736,1016078
SRR10051528,3691554
ERR10921466,5292681
SRR14784213,5554271
ERR2041965,2583212
SRR19330215,11709138
SRR23823811,1750345
SRR12203319,1029125
SRR30645872,4490052
SRR31077441,1158209
SRR28061820,1557158
SRR23886443,3464960
SRR28011779,5303141
SRR14842341,1021656
SRR1265971,1371640
SRR17815042,5623739
ERR14979957,1349162
ERR599124,2596449
SRR13452519,1263849
SRR7967958,5130829
SRR3987375,2504670
SRR15510213,1634822
SRR28011957,1289902
SRR21138661,3653160
ERR14120586,1678679
DRR513077,2738480
ERR10856976,1885411
ERR15113710,1094522
SRR7989996,1010552
SRR28605163,3788939
ERR14217147,1749851
ERR14042348,1890330
SRR32214296,1146279
ERR10921365,1931620
SRR24319189,5272119
SRR11078306,2347797
SRR28041676,1992108
SRR5917281,2909259
SRR1644046,1016735
SRR30710952,3946696
SRR28201111,3352273
SRR1796806,1672920
SRR19906102,2620959
SRR24295298,1335222
SRR17301054,1455049
SRR26114575,7275651
ERR3185193,1592961
ERR13148901,1460090
SRR25916048,1607340
SRR12901036,2063506
ERR12350665,1131911
SRR29654712,4020624
SRR25662944,2708148
SRR24963199,3101657
SRR21796526,1507874
SRR24887460,3536631
ERR9661571,1086666
ERR3525234,1996125
ERR11733586,5784187
SRR28466923,1121944
SRR27973644,2322421
SRR22554082,1190243
SRR5881625,1597386
ERR980629,1765607
ERR9614409,1152391
ERR14217064,2390870
ERR6349760,9809368
SRR9032694,19260929
SRR15970521,2630878
SRR26714015,3204422
SRR28022835,2958074
ERR9690363,8916628
SRR17133870,2774085
SRR8925771,1889548
ERR12146484,1756509
SRR28062971,1399889
ERR1716489,1477507
SRR17184272,2102922
SRR27943254,2147753
SRR14149805,1529478
SRR25030121,1334221
ERR9661476,2022084
SRR28042730,2555009
SRR5808824,2461716
SRR14520709,2868785
SRR25897132,4677899
SRR12613050,8620231
SRR22462123,3268598
SRR7477634,2705835
SRR25528468,2574067
SRR16945622,2671047
SRR26159223,4311967
SRR6472923,1281855
SRR30464911,7122972
SRR12012302,1177804
SRR6854581,7275943
SRR26114483,1677869
ERR14217078,3189664
ERR10229210,4815542
ERR9651305,1741450
SRR13517627,2783584
SRR27538955,1415780
SRR19519878,2039700
SRR28062503,1348443
SRR24675142,3457228
SRR5788168,2587063
SRR12285262,1458923
ERR12641336,1419376
ERR926631,2491288
ERR1739694,1089112
ERR1787505,1510145
SRR24493595,3332167
ERR3572868,2217785
SRR350560,1059535
ERR12355622,1392405
SRR28042710,2408015
SRR11848494,7868853
ERR11815844,1235282
SRR25662536,1522313
SRR18693123,7640716
ERR5010719,5293854
SRR25435839,1259228
SRR26502659,8017136
ERR10101488,1221534
SRR30502351,6017570
SRR26083782,6614791
SRR16945725,3728586
SRR10145194,2583763
ERR1719384,9097859
SRR32962897,2781226
SRR24963324,3148888
SRR28037959,3898075
SRR27973279,2743931
SRR19759434,1842939
SRR12876865,6940401
SRR33185835,12049675
SRR26064482,1110141
SRR33312803,4479494
SRR26273088,1176971
ERR12540802,1755792
SRR26512505,2308622
ERR15003728,1087690
SRR5115425,1755731
SRR25030077,1461819
SRR32020777,1271606
SRR26459599,3506842
SRR8670881,6103164
SRR30616081,9475547
SRR11108592,5548607
SRR25895669,1400761
SRR14039883,4839910
SRR10598574,3495911
SRR12480085,1668072
SRR33215130,4635128
ERR3573284,1246505
ERR13758444,1304003
ERR982801,1155711
SRR27408412,1235535
SRR20632254,1478180
SRR23593236,4319709
SRR8316698,1198153
SRR17272717,1487131
DRR308534,6712623
SRR22102358,5179112
SRR25034948,1364263
SRR27335884,3207831
SRR15198261,1222679
SRR29792061,10703022
ERR14800748,1840514
SRR6418990,1573320
ERR10791353,2228862
SRR11961844,1659875
SRR11624237,2765180
SRR29134454,1407281
ERR12319605,9439222
SRR28746824,1257737
SRR25542603,1522167
ERR11570572,1089331
SRR29157658,1118134
ERR7365118,1503510
SRR17562247,2311050
SRR32406317,1323406
SRR22277746,7616894
SRR27994896,2645789
SRR30574929,5514304
SRR24489232,5955112
SRR15171741,2122800
ERR10123890,1982005
SRR10918461,1605457
SRR12073453,1130091
SRR22824296,2006935
SRR32404285,1354565
SRR25004942,3764425
SRR9664652,1146022
ERR1879304,2210630
SRR12398186,3803518
DRR576525,1103750
SRR2146903,1257206
SRR22955065,5643679
SRR15604594,1437117
SRR19357422,6093335
ERR6004450,3060188
SRR32481716,1386710
SRR28154426,2912173
SRR11671923,1705814
ERR982840,1151974
SRR22017141,1426519
SRR15023594,1151168
SRR12687307,2537370
SRR27107219,4060415
ERR7738596,2489732
SRR17828890,5004076
SRR10096472,3087857
SRR25744160,1130539
ERR10791312,2580195
SRR8506097,1016625
SRR10692426,1536928
SRR15912412,4202198
SRR28595029,3085380
SRR7638771,2063289
ERR2197836,1360583
SRR17988786,1335944
ERR4398756,1830484
SRR14099449,1126541
SRR17029972,2791407
SRR25775786,2576105
SRR21227526,2110976
SRR26544737,1421162
ERR2136648,1401358
ERR13348387,1387786
SRR16095323,7067651
SRR25992859,1022406
SRR8802087,3095484
SRR28285725,15904696
SRR15431158,1020177
SRR24963333,2199464
SRR5712692,10982025
SRR28454872,1138443
SRR15172775,3010263
ERR1156421,1307803
ERR7528864,1086156
SRR9694912,19991935
SRR33145349,11391509
SRR28346010,1092198
SRR27973653,2789147
SRR8504955,1369274
SRR5468412,1700634
SRR13107681,2618017
SRR8223441,4480153
SRR17873545,1717772
SRR28042809,3016836
SRR15593981,1189615
SRR28023340,2455854
ERR11733822,6593934
ERR14365047,2352120
SRR5570991,2298677
SRR28522286,6102208
SRR26543732,1408935
SRR21313835,2054518
SRR10849368,8987158
SRR8348406,1124075
SRR13224058,2259845
SRR7976148,1357009
SRR8830790,5113801
SRR33750938,2906681
SRR25030109,2605041
SRR21737290,3122394
SRR33145290,2585029
SRR22955051,6791440
ERR13074083,3387996
SRR24315698,5839985
SRR14556457,1967629
ERR11569978,1122704
SRR31020846,6101552
SRR24042720,2340433
SRR24036727,1926441
SRR24085911,10036188
SRR14509068,2057987
SRR32459165,3989335
SRR5498088,1278790
SRR1026853,2205735
SRR25895600,1502621
SRR24653768,4057865
SRR5872731,3081036
SRR14298063,6370399
SRR17710031,4028907
ERR10466661,2183006
SRR4451631,1413740
ERR14782701,1427809
SRR23247761,2356995
SRR34217544,2736296
ERR6324190,1202965
ERR5094869,2271825
SRR19913334,2755483
SRR24599509,1413814
SRR28408219,1920533
SRR7367357,1380471
SRR29660414,1613055
SRR25939111,2547816
SRR28062275,2676915
ERR2750829,3216085
ERR13801232,1597426
SRR21999113,1610702
SRR21707688,1667181
SRR28200986,2552881
SRR17165161,2081708
SRR26978882,2639280
SRR25400530,4216097
ERR12736964,1034800
SRR8524521,1153658
SRR33905329,3080898
SRR25034899,1228759
SRR30834704,3326433
SRR23680255,5790585
ERR7477327,2728051
SRR34872503,1210185
SRR28062283,2258040
SRR24315704,10553940
SRR24330875,1135063
SRR33709385,1036750
SRR14506604,1242922
SRR1513901,1289068
SRR14454005,8846158
SRR30769972,1079730
ERR10769123,3280533
SRR23886463,2308301
SRR25186908,1350419
SRR15172473,4886695
ERR14294020,12044230
ERR1719252,3384737
SRR26191766,1264373
SRR26191755,1003728
SRR26624522,2303415
ERR2683139,3505067
SRR11075748,1523823
SRR5190230,1446046
SRR14373472,3593274
SRR9178170,1521335
SRR30674298,1135462
ERR1135265,1054676
ERR1641242,2022756
SRR15604479,1048005
SRR17684625,2411579
ERR13737244,1168595
SRR24716266,7004008
SRR9021295,2325516
SRR29363463,1242651
SRR28011977,2467510
ERR1726009,1039804
SRR6051695,2095388
SRR28060614,3241321
ERR1712142,2302104
SRR29270204,4705034
SRR34972844,1268563
SRR17023469,4266507
SRR28455345,1176724
ERR11147820,4031534
SRR15172025,2539329
SRR30912693,1162888
ERR951661,1046284
SRR32279212,1210695
ERR13652378,1102654
ERR1135443,2179368
SRR27982945,5759017
SRR12546721,2175617
SRR12529388,3867533
SRR18693203,3702064
SRR17827865,2856229
SRR3067135,1363577
SRR24956218,1990630
ERR2241842,3849770
SRR21290169,7004177
SRR5496971,4433452
SRR30003482,3742685
ERR3484144,1351085
SRR19487840,1704487
SRR14224883,6452830
SRR28012120,2537477
SRR2652131,1091258
SRR25592756,6179078
SRR29351005,7901288
SRR4465034,6287789
SRR5676439,1814280
SRR24653909,2909278
SRR33230253,11139184
ERR14660002,3566262
SRR19116070,1254027
SRR5747861,7040700
ERR11733770,7860165
SRR24976265,2469257
SRR23967295,8434448
SRR27128220,1524496
ERR2767294,1655054
ERR12719064,1247639
ERR1726700,11736948
SRR30731179,3665493
SRR15283109,1553917
SRR3471268,1144913
ERR12071065,7261247
ERR14941056,3298617
SRR5804115,1031830
SRR13090268,2565623
SRR8847051,14622312
SRR16602839,1454987
SRR21494461,6377442
SRR16020831,5719723
SRR28523325,1753028
ERR9878944,1849682
SRR11351751,1021005
SRR8890822,1240143
ERR13909483,2074075
SRR1612345,1310317
SRR28041998,3464169
SRR26458554,1502991
SRR19906118,2815403
SRR27973232,2444973
ERR1755747,1555678
ERR7738599,1921678
SRR5580866,4618517
SRR24955725,2209690
SRR30594092,2118068
SRR30025112,1184031
SRR28060726,2989047
SRR14354166,1880829
SRR5918978,4228658
ERR9668924,2865716
SRR14874042,1408360
SRR23175446,1079284
ERR6472224,1549323
SRR7963840,6841232
SRR25158284,11786502
SRR10613523,3852362
SRR28042587,1984580
SRR34261232,8036326
SRR30641078,3207983
ERR10155871,4941865
ERR4674644,5793060
ERR12328285,1048281
SRR34847126,1227911
SRR8168150,7881101
SRR12480052,2552678
SRR27108406,2355906
SRR26502150,6050529
ERR7336220,2947963
ERR2045132,2503059
SRR33795234,3798197
SRR22028070,1500951
ERR299562,1782665
SRR17284342,3229962
ERR7474700,1108639
SRR18771427,1512979
SRR32972680,2527359
SRR28024018,6359130
SRR28024071,2421903
SRR28555601,3054838
SRR17459152,9195397
DRR659531,1900202
SRR24994259,6106858
SRR25895785,1553451
SRR32281017,2841986
DRR507823,3209887
ERR12682624,1989335
SRR8707058,2738555
SRR15237809,2486045
SRR17267546,4384961
ERR4998622,10630116
SRR5919068,1576380
SRR21069166,3403368
ERR2167579,1132956
SRR17794282,1258168
SRR31200906,4611543
SRR29131139,2123178
SRR18762066,1372096
SRR30082401,6284676
SRR28431446,1181271
SRR5271194,2431353
ERR11594214,1148040
SRR23684497,1039664
ERR3211464,2568762
SRR28714078,1240051
SRR32752231,6333724
SRR24956307,3823985
SRR31159439,2612390
ERR4191875,2553378
SRR14509662,1115989
SRR24884168,1401939
SRR32559438,1769871
SRR11658674,2667128
ERR2607401,2250891
SRR15172803,3269133
ERR10451213,4291983
SRR8960358,1535597
SRR350569,1038906
SRR26681287,2930345
SRR7700960,1105149
SRR26718009,4044043
ERR3771454,1728470
SRR23162990,3001520
SRR32876849,1512829
SRR22341274,1699955
SRR1917240,2376311
SRR16327222,1393831
ERR14129411,2377360
SRR34469292,5223567
SRR17577043,1218344
SRR31120014,1076196
SRR14292195,4028157
SRR20792786,1395521
ERR14217315,1069227
SRR32020868,1159262
SRR29808835,1082326
SRR22327728,4506344
ERR11029190,1169032
SRR13893774,3230685
SRR33230128,11606253
SRR14452248,1839389
SRR13077650,4835228
SRR5831607,1161157
ERR972359,1088864
SRR15634009,1238725
SRR12529054,5896297
SRR33230325,11320407
SRR12179870,1328069
SRR14699974,32222061
ERR13912587,1378297
SRR17233082,1201049
SRR17284298,3088068
ERR10775741,1862219
ERR6465585,1158025
SRR6058998,6424054
SRR28395889,4383030
ERR7477263,2342834
SRR28060983,1765850
SRR25230055,1049098
ERR5866864,4056975
ERR12349977,1213184
SRR29973918,5379585
SRR13666589,2308380
SRR24008544,2176197
SRR28003232,3541063
SRR30616840,1659496
SRR6266699,10512506
ERR1726829,20347885
SRR10499960,1047271
ERR11474170,1106692
SRR19109311,6907505
SRR28013921,1165337
SRR21695824,3825994
SRR28843126,6105962
SRR25280057,1266434
SRR27027567,1050427
ERR321619,1182527
SRR22311382,1269345
SRR7151527,1561382
SRR29004172,6204215
SRR31183216,3290050
SRR30634675,5474662
SRR25685065,4903253
SRR23596767,5027090
SRR7521510,2704118
ERR3427597,2242794
SRR7448290,1436203
SRR14556480,2584700
ERR3586708,2103074
SRR7523557,1281198
SRR8100031,2588738
SRR28555588,3047740
SRR20794663,1754702
SRR5879331,1234369
ERR12418888,2265405
SRR26717870,1025330
SRR22102356,6379623
SRR14369196,2262426
SRR25400138,1682618
SRR5007133,4037861
SRR7080633,9875266
ERR3519526,2508950
SRR5420807,1366330
ERR14894255,1581658
SRR26200447,1256346
SRR14932520,3272222
ERR9822692,1580117
SRR32584027,1335191
SRR24962691,1075008
SRR8556602,4161616
SRR11600258,1719244
SRR2656924,8252652
SRR25662611,1473219
SRR20820530,1124674
DRR197020,1567292
SRR17408286,5585373
SRR21720903,2335525
ERR4195219,2688055
SRR25934550,6653999
SRR11649956,1065359
SRR9598956,1089174
SRR13225451,2053106
SRR18729761,3799449
SRR15604570,1620974
ERR4189664,1362825
ERR3220224,5021105
SRR30757678,6456924
SRR16297624,1211892
ERR6188818,1279410
SRR33452762,7089822
ERR10820923,3112266
SRR5918922,3353885
SRR28061992,2259810
SRR30681687,4665405
SRR17182798,3230824
SRR3989490,3776778
SRR11646432,4952485
SRR1199281,1089093
ERR2750654,1148830
SRR26888851,1937494
SRR5247050,1669588
SRR11734704,10532993
SRR25071053,5295519
SRR15402786,3122320
SRR21640267,2089538
SRR17543904,12613404
SRR23363399,3115469
ERR7738627,1639246
ERR9924636,2448864
SRR21706741,1392372
SRR29421797,1011702
SRR27282542,1198052
ERR599112,9320730
SRR10968148,5706247
SRR26668018,3149735
SRR5818194,3562021
SRR21892060,7245898
ERR14363548,1426950
SRR29616068,7532879
SRR17202127,1088738
SRR18313631,2793529
SRR12179862,1725974
ERR10692736,2932866
SRR15221274,2823339
SRR28289903,2112232
SRR12656879,4532871
SRR7456200,2845548
SRR14894174,1168927
SRR15046503,1988435
ERR10378955,1084274
SRR30092117,1189579
SRR12588184,4379510
SRR24976332,2598208
SRR11921729,3210235
SRR12316214,3280138
SRR6425777,2630213
ERR2178277,1230201
ERR11830797,1403923
ERR3574859,1001862
SRR8816632,2403866
ERR1879379,1726808
ERR10921745,1452074
ERR14790945,2909194
SRR14860646,1021874
SRR16642554,2680445
SRR16264835,1460571
SRR20002468,1016193
ERR14986544,1663596
SRR6448212,4950278
SRR31914469,2512279
ERR5003138,1093815
SRR28024100,2200033
SRR13614386,7733778
SRR30326165,3763444
ERR2597413,4086766
SRR11783227,4496639
ERR10503282,4897181
SRR28976364,4729118
ERR4603508,1525054
SRR3985376,6999898
SRR17138763,1568493
SRR25158372,7954868
SRR28294955,2663209
SRR27008614,1016775
ERR2027913,6829713
SRR26386583,4019600
SRR28705428,1581062
SRR23512281,1526104
SRR12165556,1049308
ERR445307,2748090
SRR13760665,4692752
SRR32841196,3586737
SRR18274472,2041634
SRR18218240,14272500
SRR34201158,1382528
SRR8821131,2505052
SRR18278867,2564102
ERR13999526,1019436
ERR3211455,2685738
SRR25510176,4010363
SRR15172654,2196036
SRR25445034,1580114
SRR15173197,5511297
ERR3211720,1540758
SRR21969490,2045315
ERR1700900,1719331
SRR28428605,1002292
SRR8244698,1283342
SRR5262319,4355774
SRR24239800,5750447
SRR25667342,1595988
SRR28555615,2064944
ERR4096515,1816265
ERR2245458,3256920
SRR27943538,2564918
SRR12479799,1150050
SRR28360911,1305032
SRR5469034,1654986
ERR6465618,2528384
ERR3858136,6285559
SRR21764056,2029791
ERR868450,3300128
SRR13673895,2403226
SRR15172907,2422885
SRR6403332,2359910
SRR26926490,1652440
SRR7976405,1050688
ERR10503236,6724991
SRR29081471,1875034
SRR16945762,3919024
SRR26805093,1304852
SRR26200411,1280139
SRR2179953,16504547
SRR8956621,1051770
SRR33230274,1606132
ERR3415782,2830487
SRR12223700,1538382
SRR25443848,1720456
SRR10918229,1531852
SRR6211626,2051530
SRR25008498,4903579
SRR5969134,2029810
